,Unnamed: 0,address,categories,city,country,latitude,longitude,name,postalCode,province,reviews.date,reviews.dateAdded,reviews.doRecommend,reviews.id,reviews.rating,reviews.text,reviews.title,reviews.userCity,reviews.username,reviews.userProvince,Anger,Joy,Sadness,Analytical,Fear,Confident,Tentative
631,1500,442 Walker Bay Blvd,Hotels,Walker,US,47.09124,-94.57172,Country Inn Walker,56484,Onigum,2015-08-29T00:00:00Z,2016-11-06T18:29:10Z,,,5.0,we had a nonsmoking room that was apparently smoked in and the cigarette smell in the room was terrible to say the least. the rest of the stay was great. If you advertise smoke free rooms then at least give your guest a smoke free smell to the room.,"Wallet-friendly, clean and nice touches everywhere",Townsend,Bob,MA,,,,0.631779,,,
632,1501,442 Walker Bay Blvd,Hotels,Walker,US,47.09124,-94.57172,Country Inn Walker,56484,Onigum,2014-08-26T00:00:00Z,2016-11-06T18:29:10Z,,,4.0,"Delicious, hot breakfast. Nice, clean hotel. Close to town, lake, and hiking trails.",Great weekend getaway,Townsend,Lisa,MA,,0.908639,,,,,
633,1502,442 Walker Bay Blvd,Hotels,Walker,US,47.09124,-94.57172,Country Inn Walker,56484,Onigum,2015-08-24T00:00:00Z,2016-11-06T18:29:10Z,,,5.0,We stayed one night. Check in was fast and smooth. Everyone was nice. We will stay there again and we do recommend it.,Nice place to stay.,Townsend,Pam,MA,,0.854767,,0.530786,,,
634,1503,442 Walker Bay Blvd,Hotels,Walker,US,47.09124,-94.57172,Country Inn Walker,56484,Onigum,2015-03-16T00:00:00Z,2016-11-06T18:29:10Z,,,5.0,Took our 2 grandkids to this hotel so they could swim in the pool. Pool was a perfect temperature and we were all in the pool area for 4 hours. Fun was had by all!,Grandkids loved the pool!,Townsend,Suzette,MA,,0.873067,,,,0.945261,
635,1504,442 Walker Bay Blvd,Hotels,Walker,US,47.09124,-94.57172,Country Inn Walker,56484,Onigum,2014-04-21T00:00:00Z,2016-11-06T18:29:10Z,,,1.0,This hotel was overbooked. We had reseervations 10 days prior to our check in time. We were told we would not have rooms until the day of the reservation. I was traveling with a group of senior citizens. They were heartless and unapologetic. If we would have no showed the day of we would have been charged for our rooms. This hotel only cares if their rooms are filled.,heartless hotel,Townsend,Rich,MA,,0.514312,,0.6218279999999999,,,
636,1505,442 Walker Bay Blvd,Hotels,Walker,US,47.09124,-94.57172,Country Inn Walker,56484,Onigum,2015-07-12T00:00:00Z,2016-11-06T18:29:10Z,,,5.0,"Great Place to say, Clean inside and great parking.",Perfect,Townsend,A Traveler,MA,,0.789508,,,,,
637,1506,442 Walker Bay Blvd,Hotels,Walker,US,47.09124,-94.57172,Country Inn Walker,56484,Onigum,2015-08-02T00:00:00Z,2016-11-06T18:29:10Z,,,5.0,"A very well appointed hotel with nice furnishings, a comfortable bed, and a good breakfast. Visit coincided with spouse's birthday, so I asked the hotel to put a few birthday decorations in the room in honor of the event. When we got to the room my spouse was amazed at the way that the hotel staff had creatively and tastefully... More",Genuine Minnesota Hospitality,Virginia,Shuimao,MA,,0.894775,,,,0.730865,
638,1507,442 Walker Bay Blvd,Hotels,Walker,US,47.09124,-94.57172,Country Inn Walker,56484,Onigum,2016-06-26T00:00:00Z,2016-11-06T18:29:10Z,,,5.0,"The hotel was very clean, the rooms were large and beds very comfortable. The staff was A+ and so helpful with anything we needed or asked about. The pool was a comfortable temperature and offered hours open for adults after 10pm. I enjoyed taking advantage of that!",Had a very relaxing weekend stay!,Owatonna,newch1,MN,,0.6009369999999999,,,,,
639,1508,442 Walker Bay Blvd,Hotels,Walker,US,47.09124,-94.57172,Country Inn Walker,56484,Onigum,2015-07-13T00:00:00Z,2016-11-06T18:29:10Z,,,5.0,Wonderful location and clean hotel! Very friendly staff that want to make sure your stay is perfect. I would stay again!,Great stop over hotel!,Owatonna,A Traveler,MN,,0.8264799999999999,,,,0.989922,
640,1509,442 Walker Bay Blvd,Hotels,Walker,US,47.09124,-94.57172,Country Inn Walker,56484,Onigum,2014-07-14T00:00:00Z,2016-11-06T18:29:10Z,,,5.0,"My wife and I and our 4 kids stayed 2 nights to attend a wedding. The two queen bed room was clean and comfortable, we got a great nights sleep, everybody enjoyed breakfast and the wife and I enjoyed the hot tub while the kids swam in the pool. Maybe we were just lucky, but we had the entire swimming pool room to ourselves even though the hotel was sold out for some local attractions in mid-July. The hotel was also nice and quiet despite being booked full. ALL of the staff were all also very wonderful and nice. The lady running the breakfast was nice enough to get us a washcloth to wipe off our 2 year old's face after breakfast despite being busy running around restocking all the breakfast foods. We will definitely stay with the Country Inn again if we have the chance!","Great Hotel! Pool, Hot Tub & Breakfast was great!",Owatonna,A Traveler,MN,,0.818439,,,,,
641,1510,442 Walker Bay Blvd,Hotels,Walker,US,47.09124,-94.57172,Country Inn Walker,56484,Onigum,2015-09-20T00:00:00Z,2016-11-06T18:29:10Z,,,5.0,"Very comfortable beds pillows (which is the most important thing) Clean, good price for the area. Great breakfast with lots of hot items, even a little donut maker. And Mary in charge of the breakfast area takes great pride in keeping it stocked and you happy! Cookies at check in.","Great beds! clean, awesome breakfast",Willmar,Annette R,MN,,0.939737,,0.7105819999999999,,,0.631794
642,1511,442 Walker Bay Blvd,Hotels,Walker,US,47.09124,-94.57172,Country Inn Walker,56484,Onigum,2015-07-06T00:00:00Z,2016-11-06T18:29:10Z,,,5.0,"My husband and I have stayed here for years and this property has only gotten better . The staff is warm and welcoming from the management, front desk staff, housekeeping, to Mary, the breakfast attendant. They all go above and beyond to provide excellent service and make you feel at home. The rooms are spacious and spotless, the pool area... More",Home Away From Home!,Willmar,BodaKB,MN,,0.8154520000000001,,,,0.532529,
643,1513,442 Walker Bay Blvd,Hotels,Walker,US,47.09124,-94.57172,Country Inn Walker,56484,Onigum,2015-07-30T00:00:00Z,2016-11-06T18:29:10Z,,,5.0,The staff is awesome. Early check in Friday for a family wedding to get ready for rehearsal and dinner. Breakfast was nice and early for us early birds. Thanks to the morning staff you know who you are for the morning conversation! Our family Wedding wasn't until later in the day yet my room was made up with clean towels... More,Wedding,Willmar,Jill B,MN,,0.672712,,,,,
644,1514,442 Walker Bay Blvd,Hotels,Walker,US,47.09124,-94.57172,Country Inn Walker,56484,Onigum,2015-05-07T00:00:00Z,2016-11-06T18:29:10Z,,,4.0,"I slep very good! Most of the time I have problems with hotel air being very dry, it was just right.","Hotel staff (Robert) very welcoming, pleasant!",Willmar,A Traveler,MN,,0.60914,,0.5735210000000001,,0.8185520000000001,
645,1516,442 Walker Bay Blvd,Hotels,Walker,US,47.09124,-94.57172,Country Inn Walker,56484,Onigum,2014-01-06T00:00:00Z,2016-11-06T18:29:10Z,,,4.0,"We arrived at 8:00pm on a very cold evening. Hotel was quiet. Desk clerk new and did not know if there were electrical hookups for cars. Offered to check with manager, but we did not receive confirmation. Upon arriving and even in checking out, had to look for someone to assist us. A bell at the front desk would be a convenience to staff and guests.",Visiting relatives,Waukegan,A Traveler,IL,,0.502154,,0.857009,,,
646,1517,442 Walker Bay Blvd,Hotels,Walker,US,47.09124,-94.57172,Country Inn Walker,56484,Onigum,2014-06-19T00:00:00Z,2016-11-06T18:29:10Z,,,5.0,I really liked everything that the hotel had to offer. The only thing that I did not really care for were the beds. To me the bed was a little uncomfortable otherwise everything was great. I will stay here again if I go back to the back.,Fantastic service,Waukegan,Hello!! :D,IL,,0.7741,,0.904127,,0.735152,
647,1518,442 Walker Bay Blvd,Hotels,Walker,US,47.09124,-94.57172,Country Inn Walker,56484,Onigum,2015-08-13T00:00:00Z,2016-11-06T18:29:10Z,,,4.0,"This is a clean, well run property. We stayed here when Northern Lights casino was booked. We were pleased with our stay. Get a 1st floor room if you can, or 2nd floor facing the lake. This hotel overlooks Leech Lake.",Leech Lake,Lady Lake,dds1931,FL,,0.665054,,,,,0.706892
648,1519,442 Walker Bay Blvd,Hotels,Walker,US,47.09124,-94.57172,Country Inn Walker,56484,Onigum,2014-07-20T00:00:00Z,2016-11-06T18:29:10Z,,,4.0,Nice hotel. Not to far from Itasca State Park. Nice restaurant across the street.,Nice Hotel,Lady Lake,A Traveler,FL,,0.75088,,,,,
649,1520,442 Walker Bay Blvd,Hotels,Walker,US,47.09124,-94.57172,Country Inn Walker,56484,Onigum,2014-10-07T00:00:00Z,2016-11-06T18:29:10Z,,,4.0,"Weekend getaway to relax and see the Fall colors. Hotel was very nice, large clean rooms, large bathrooms. Breakfast lady was very nice but the breakfast was very bad. Little choices, no meat and powered eggs uneatable.",Nice Hotel,Lady Lake,Doug,FL,,0.863613,,,,0.9697120000000001,
650,1521,442 Walker Bay Blvd,Hotels,Walker,US,47.09124,-94.57172,Country Inn Walker,56484,Onigum,2015-05-26T00:00:00Z,2016-11-06T18:29:10Z,,,5.0,Nice facility,Walker fishing,Lady Lake,Royal,FL,,0.822131,,,,,
651,1522,442 Walker Bay Blvd,Hotels,Walker,US,47.09124,-94.57172,Country Inn Walker,56484,Onigum,2013-10-28T00:00:00Z,2016-11-06T18:29:10Z,,,5.0,We had a great time will return next summer lots to do in walker and great places to eat,Nice hotel friendly staff we had a great stay,Lady Lake,kari,FL,,0.8877440000000001,,,,,
652,1523,442 Walker Bay Blvd,Hotels,Walker,US,47.09124,-94.57172,Country Inn Walker,56484,Onigum,2014-03-01T00:00:00Z,2016-11-06T18:29:10Z,,,4.0,This is a nice resort town hotel. The pool is a nice area but in real need of cleaning. I saw reviews earlier of the pool needing cleaning and thought that it would of been done. This is the only complaint and the reason for the lower number on condition of hotel. Room are modern and large comfortable beds to. The breakfast there is great. Big variety and selection a really meal. Casino is not even 5 mins away by car and easy to drive to. There a little bar/grill right across the road which was nice.,Rest head and hit casino,Lady Lake,dee,FL,,0.685951,,0.556512,,,
653,1524,442 Walker Bay Blvd,Hotels,Walker,US,47.09124,-94.57172,Country Inn Walker,56484,Onigum,2014-05-26T00:00:00Z,2016-11-06T18:29:10Z,,,4.0,Had a room on the second floor and the hotel had no elevator. We are senior citizens so carrying our luggage up two flights of stairs is difficult. Why no elevator,A little outside of the city but ok location.,Lady Lake,Rich,FL,,,0.6108859999999999,,,,
654,1525,442 Walker Bay Blvd,Hotels,Walker,US,47.09124,-94.57172,Country Inn Walker,56484,Onigum,2014-07-11T00:00:00Z,2016-11-06T18:29:10Z,,,4.0,"Great stay! Super clean and extremely quiet (except for my husband's snoring.). In the morning we were greeted by Mary, the friendly server in the breakfast nook, who prided herself in making everyone feel welcomed! We ended up booking a second night.",A little outside of the city but ok location.,Lady Lake,Mary,FL,,0.862355,,0.5735210000000001,,,
655,1526,442 Walker Bay Blvd,Hotels,Walker,US,47.09124,-94.57172,Country Inn Walker,56484,Onigum,2015-07-20T00:00:00Z,2016-11-06T18:29:10Z,,,5.0,"The Country Suites was a great place to stay. It was wonderful being able to sit outside and meet and visit with people from all over. The staff was very friendly from the reception staff to the kind people who cleaned our room, I didn't have breakfast, but didn't hear any complaints. I would recommend staying at your hotel anytime! Thanks for a great time!",We Had A Blast!!!,Lady Lake,A Traveler,FL,,0.860099,,,,,0.524716
656,1527,442 Walker Bay Blvd,Hotels,Walker,US,47.09124,-94.57172,Country Inn Walker,56484,Onigum,2015-09-15T00:00:00Z,2016-11-06T18:29:10Z,,,4.0,Great place to stay and bike from.,Fall biking,Lady Lake,Margaret,FL,,0.8284809999999999,,,,,
657,1528,442 Walker Bay Blvd,Hotels,Walker,US,47.09124,-94.57172,Country Inn Walker,56484,Onigum,2015-06-25T00:00:00Z,2016-11-06T18:29:10Z,,,5.0,My wife and I stay at the Country Inn for every Moondance Jam and now every Country Jam and always get treated well and enjoy our stay. June and the gang do a great job and remember us from year to year. We even occasionally get to enjoy breakfast with some of the artists that are playing at Moondance! Great... More,Great place to stay!,Baxter,Curtis N,MN,,0.860296,,,,,
658,1529,442 Walker Bay Blvd,Hotels,Walker,US,47.09124,-94.57172,Country Inn Walker,56484,Onigum,2016-02-27T00:00:00Z,2016-11-06T18:29:10Z,,,5.0,"Our stay was very nice, we were extremely comfortable. The front desk attendant was very helpful with placing us by the front door and the pool as I am disabled and very limited to my ability to walk. We enjoyed the fact that we were able to order a pizza later in the evening and also able to use the hot tub until 11:00 pm. The breakfast was good and the ding area was very clean.",Extremely happy w/ the whole friendly experience.,Baxter,A Traveler,MN,,0.8569709999999999,,0.501943,,0.962182,
659,1530,442 Walker Bay Blvd,Hotels,Walker,US,47.09124,-94.57172,Country Inn Walker,56484,Onigum,2015-02-22T00:00:00Z,2016-11-06T18:29:10Z,,,5.0,I wasn't in the hotel to much but when I was I really enjoyed it. Thank you,Eelpout,Baxter,Tim,MN,,0.903913,,0.6687420000000001,,,
660,1531,442 Walker Bay Blvd,Hotels,Walker,US,47.09124,-94.57172,Country Inn Walker,56484,Onigum,2014-06-26T00:00:00Z,2016-11-06T18:29:10Z,,,5.0,Loved it. Good value. Easy access to the parking lot. Restaurant right across the street.,"Very clean, quiet.",Baxter,A Traveler,MN,,0.733099,,,,,0.8082020000000001
